"Tabela 651 - INPC - Variação acumulada no ano, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (de agosto/1999 até junho/2006)"
"Nível";"Cód.";"Brasil e Região Metropolitana até 2020";"Variável";"Mês";"Geral, grupo, subgrupo, item e subitem";""
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101004.Terno";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101005.Agasalho masculino";"6,88";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101006.Short e bermuda masculina";"2,49";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101008.Cueca";"7,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101009.Camisa masculina";"9,38";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101010.Camiseta masculina";"4,16";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101011.Meia masculina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101013.Paletó e blazer";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4101015.Conjunto esportivo masculino";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102.Roupa feminina";"1,65";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102002.Calça comprida feminina";"1,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102003.Agasalho feminino";"-1,48";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102004.Saia";"1,31";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102005.Vestido";"-0,06";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102008.Blusa";"4,79";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102009.Meia feminina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102010.Lingerie";"0,90";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102011.Roupa de dormir feminina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102012.Roupa de banho feminina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102013.Bermuda e short feminino";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102014.Conjunto esportivo feminino";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4102050.Camiseta feminina";"2,63";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103.Roupa infantil";"6,17";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103001.Uniforme";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103002.Calça comprida infantil";"5,80";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103005.Agasalho infantil";"5,71";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103007.Vestido infantil";"-4,60";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103008.Bermuda e short infantil";"7,87";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103011.Camisa infantil";"-1,61";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103012.Camiseta infantil";"2,12";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103013.Meia infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103014.Lingerie infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103017.Fralda";"4,09";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103020.Conjunto esportivo infantil";"18,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103021.Cueca infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103022.Macacão infantil";"0,79";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103031.Conjunto de short e camiseta infantil";"0,84";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103040.Conjunto de saia e blusa infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4103051.Roupa de banho infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"42.Calçados e acessórios";"11,32";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201.Calçados e acessórios";"11,32";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201002.Sapato masculino";"11,06";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201003.Sapato feminino";"17,14";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201004.Sapato infantil";"14,79";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201006.Sandália / chinelo masculino";"4,86";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201007.Sandália / chinelo feminino";"7,18";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201008.Sandália / chinelo infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201015.Bolsa e carteira feminina";"4,90";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201029.Bolsa e carteira masculina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4201063.Tênis";"12,28";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"43.Joias e bijuterias";"12,83";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4301.Joias e bijuterias";"12,83";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4301001.Bijuteria";"16,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4301002.Joia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4301004.Relógio de pulso";"2,65";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"44.Tecidos e armarinho";"12,37";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4401.Tecidos e armarinho";"12,37";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4401001.Tecido";"14,96";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4401002.Artigos de armarinho";"4,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"4401005.Acortinado (mosquiteiro)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5.Transportes";"7,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"51.Transportes";"7,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101.Transporte público";"0,16";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101001.Ônibus urbano";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101002.Táxi";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101004.Trem";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101006.Ônibus intermunicipal";"1,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101007.Ônibus interestadual";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101009.Ferry-boat";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101010.Passagem aérea";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101011.Metrô";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101012.Ônibus internacional";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101022.Barco";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5101026.Transporte escolar";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102.Veículo próprio";"8,99";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102001.Automóvel novo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102004.Emplacamento e licença";"-6,57";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102005.Seguro voluntário de veículo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102007.Óleo lubrificante";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102009.Acessórios e peças";"1,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102010.Pneu e câmara-de-ar";"6,05";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102011.Conserto de automóvel";"1,80";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102013.Estacionamento";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102015.Pedágio";"15,67";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102020.Compra de automóvel usado";"13,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102030.Som para veículo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102037.Pintura de veículo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102053.Motocicleta";"9,47";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5102054.Camioneta";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5104.Combustíveis (veículos)";"32,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5104001.Gasolina";"32,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5104002.Etanol";"31,88";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"5104003.Óleo diesel";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6.Saúde e cuidados pessoais";"1,77";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"61.Produtos farmacêuticos e óticos";"0,82";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101.Produtos farmacêuticos";"0,82";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101001.Anti-infeccioso e antibiótico";"-1,71";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101002.Analgésico e antitérmico";"4,02";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101003.Anti-inflamatório e antirreumático";"4,73";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101004.Antigripal e antitussígeno";"1,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101005.Hepatoprotetor";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101006.Antimicótico e parasiticida";"-0,98";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101007.Antialérgico e broncodilatador";"0,20";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101009.Gastroprotetor";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101010.Vitamina e fortificante";"0,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101011.Anticoncepcional e hormônio";"-6,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101013.Psicotrópico e anorexígeno";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101014.Hipotensor e hipocolesterolêmico";"-4,35";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101016.Material para curativo";"-3,30";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101051.Colírio";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6101064.Antidiabético";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6102.Óculos e lentes";"0,77";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6102001.Lente de grau";"0,69";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6102002.Armação de óculos";"1,79";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6102003.Óculos sem grau";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6102008.Lente de contato";"-2,48";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"62.Serviços de saúde";"4,21";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6201.Serviços médicos e dentários";"2,82";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6201002.Médico";"1,97";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6201003.Dentista";"3,41";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6201005.Aparelho dentário";"4,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6201008.Tratamento psicológico e fisioterápico";"-3,77";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6202.Serviços laboratoriais e hospitalares";"-2,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6202003.Exame de laboratório";"4,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6202004.Hospitalização e cirurgia";"-3,61";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6202006.Eletrodiagnóstico";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6202013.Radiografia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6203.Plano de saúde";"5,43";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6203001.Plano de saúde";"5,43";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"63.Cuidados pessoais";"1,72";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301.Higiene pessoal";"1,72";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301001.Produto para cabelo";"7,16";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301004.Lâmina de barbear";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301006.Creme para pele e bronzeador";"-10,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301007.Creme e fio dental";"2,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301010.Produto para unha";"4,19";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301011.Perfume";"0,38";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301012.Talco";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301013.Produto para limpeza de pele";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301014.Desodorante";"14,98";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301015.Absorvente higiênico";"0,22";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301016.Sabonete";"5,68";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301017.Papel higiênico";"-0,08";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"6301020.Artigos de maquiagem";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7.Despesas pessoais";"1,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"71.Serviços pessoais";"1,40";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101.Serviços pessoais";"1,40";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101001.Costureira";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101004.Tinturaria e lavanderia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101005.Manicure e pedicure";"3,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101008.Barbeiro";"2,21";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101009.Cabeleireiro";"-2,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101010.Empregado doméstico";"11,03";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101034.Cartório";"-23,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101036.Despachante";"3,35";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101038.Serviço funerário";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101051.Alfaiate";"-1,67";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101076.Serviço bancário";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7101090.Conselho de classe";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"72.Recreação, fumo e filmes";"1,61";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"dezembro 2000";"7201.Recreação";"3,52";"%"
